,has_url,character_count,sw_count,non_sw_char_proportion,mean_lemma_length,lemma_count_no_sw,unique_lemmas_no_sw,sw_proportion,hashtag_proportion,mention_proportion,target
2940,1,65,4,0.6307692307692307,4.166666666666667,8,8,0.3333333333333333,0.0,0.0,1
6822,1,69,2,0.7246376811594203,5.666666666666667,7,7,0.2222222222222222,0.2222222222222222,0.0,0
6270,1,115,5,0.7217391304347827,5.235294117647059,12,12,0.29411764705882354,0.058823529411764705,0.0,1
2223,0,140,12,0.5571428571428572,5.045454545454546,9,9,0.5454545454545454,0.045454545454545456,0.09090909090909091,0
3094,0,139,15,0.45323741007194246,4.291666666666667,8,7,0.625,0.041666666666666664,0.041666666666666664,1
7270,1,79,9,0.4810126582278481,3.625,6,6,0.5625,0.0,0.0,1
4952,0,39,4,0.5641025641025641,4.428571428571429,3,3,0.5714285714285714,0.0,0.14285714285714285,0
5573,0,112,9,0.5803571428571429,3.9545454545454546,10,10,0.45,0.0,0.05,0
4133,1,110,5,0.7,4.666666666666667,12,12,0.2777777777777778,0.2222222222222222,0.0,1
5125,0,95,9,0.5157894736842106,4.111111111111111,9,9,0.5,0.0,0.0,0
3991,0,126,5,0.7222222222222222,5.315789473684211,14,14,0.2631578947368421,0.0,0.05263157894736842,0
848,0,24,0,0.7916666666666666,6.0,3,3,0.0,0.0,0.3333333333333333,0
553,1,116,11,0.45689655172413796,4.0,9,9,0.55,0.0,0.0,0
2458,1,63,1,0.8412698412698413,5.888888888888889,7,7,0.1111111111111111,0.0,0.0,1
3285,0,138,17,0.35507246376811596,4.0,9,9,0.6296296296296297,0.0,0.0,1
5443,1,115,5,0.6608695652173913,5.533333333333333,10,10,0.3333333333333333,0.2,0.06666666666666667,0
437,1,67,1,0.7761194029850746,5.888888888888889,8,8,0.1111111111111111,0.1111111111111111,0.0,1
7595,1,85,2,0.6588235294117647,5.25,10,10,0.16666666666666666,0.08333333333333333,0.0,1
6900,0,86,8,0.5465116279069767,4.533333333333333,7,7,0.5333333333333333,0.0,0.06666666666666667,0
2019,0,34,3,0.5588235294117647,4.0,4,4,0.42857142857142855,0.0,0.0,0
5834,1,70,4,0.5714285714285714,3.923076923076923,8,8,0.3333333333333333,0.0,0.0,0
5300,1,114,7,0.6052631578947368,5.125,9,7,0.4375,0.0,0.0,1
276,0,17,1,0.5882352941176471,8.0,1,1,0.5,0.0,0.0,0
4029,1,72,2,0.6388888888888888,4.2727272727272725,9,9,0.18181818181818182,0.0,0.09090909090909091,0
7057,0,127,8,0.6141732283464567,5.0,12,12,0.4,0.0,0.0,0
17,0,16,1,0.75,4.666666666666667,2,2,0.3333333333333333,0.0,0.0,0
1165,1,57,2,0.7192982456140351,5.125,6,6,0.25,0.0,0.0,1
260,0,122,13,0.4016393442622951,4.136363636363637,9,9,0.5909090909090909,0.0,0.0,0
1539,0,129,4,0.7596899224806202,5.315789473684211,15,15,0.21052631578947367,0.05263157894736842,0.0,1
3552,1,101,3,0.7227722772277227,5.4,12,12,0.2,0.0,0.0,1
4314,1,49,3,0.5510204081632653,4.0,6,6,0.3333333333333333,0.2222222222222222,0.0,1
5315,1,114,7,0.6052631578947368,5.125,9,7,0.4375,0.0,0.0,1
4600,0,95,7,0.5789473684210527,4.411764705882353,10,10,0.4117647058823529,0.0,0.058823529411764705,0
3628,0,134,2,0.7238805970149254,6.266666666666667,13,13,0.13333333333333333,0.0,0.06666666666666667,1
2200,0,84,5,0.6309523809523809,4.923076923076923,8,8,0.38461538461538464,0.0,0.07692307692307693,0
6712,1,97,4,0.5773195876288659,4.4,11,8,0.26666666666666666,0.0,0.0,1
5322,1,82,5,0.6463414634146342,4.615384615384615,8,8,0.38461538461538464,0.0,0.0,0
78,0,95,3,0.631578947368421,5.416666666666667,9,9,0.25,0.0,0.0,1
4891,0,27,3,0.3333333333333333,5.25,1,1,0.75,0.0,0.25,0
5376,0,92,12,0.43478260869565216,3.2857142857142856,9,9,0.5714285714285714,0.0,0.0,0
3161,1,88,3,0.7386363636363636,4.8,12,12,0.2,0.0,0.0,0
4055,1,73,4,0.6164383561643836,3.8461538461538463,9,9,0.3076923076923077,0.3076923076923077,0.0,0
5205,0,61,3,0.7049180327868853,4.7,7,7,0.3,0.1,0.0,0
3583,1,57,2,0.7719298245614035,5.222222222222222,7,7,0.2222222222222222,0.0,0.0,1
1091,0,137,9,0.6058394160583942,4.2,15,15,0.36,0.0,0.04,0
4010,0,99,11,0.43434343434343436,4.0,7,7,0.6111111111111112,0.1111111111111111,0.0,1
5284,1,97,2,0.7731958762886598,5.142857142857143,12,12,0.14285714285714285,0.0,0.0,1
6744,1,47,1,0.6382978723404256,8.0,3,3,0.25,0.5,0.0,0
6635,1,92,6,0.6413043478260869,4.733333333333333,9,9,0.4,0.0,0.0,1
5224,1,54,3,0.6851851851851852,5.375,5,5,0.375,0.0,0.0,0
3601,0,50,5,0.56,4.555555555555555,4,4,0.5555555555555556,0.0,0.0,0
4215,0,133,6,0.6616541353383458,4.857142857142857,15,15,0.2857142857142857,0.047619047619047616,0.0,1
6430,0,139,6,0.6834532374100719,5.190476190476191,13,13,0.3,0.0,0.15,1
5687,1,89,6,0.5617977528089888,4.466666666666667,9,9,0.4,0.0,0.06666666666666667,0
5945,0,134,13,0.4925373134328358,4.04,10,9,0.5416666666666666,0.0,0.0,0
7251,1,107,3,0.7009345794392523,5.571428571428571,11,10,0.21428571428571427,0.0,0.14285714285714285,0
919,0,127,12,0.48031496062992124,4.0,9,9,0.5454545454545454,0.0,0.045454545454545456,0
6564,1,49,3,0.6326530612244898,4.111111111111111,6,6,0.3333333333333333,0.1111111111111111,0.0,1
6677,1,93,8,0.5053763440860215,4.4375,8,8,0.5,0.0625,0.0,0
6406,1,69,1,0.782608695652174,5.5,9,9,0.1,0.0,0.0,1
4065,1,113,1,0.672566371681416,5.133333333333334,14,11,0.06666666666666667,0.0,0.0,1
2268,1,95,3,0.6842105263157895,4.0,12,11,0.1875,0.0,0.0,1
6912,1,114,6,0.631578947368421,4.882352941176471,11,11,0.35294117647058826,0.0,0.0,0
4688,1,113,11,0.45132743362831856,4.1,8,6,0.55,0.0,0.0,0
3356,0,114,12,0.543859649122807,4.285714285714286,9,8,0.5714285714285714,0.047619047619047616,0.0,1
7043,1,58,1,0.7586206896551724,5.75,7,7,0.125,0.0,0.0,0
3954,0,65,4,0.6153846153846154,4.5,6,6,0.4,0.1,0.1,0
5873,0,31,5,0.3870967741935484,2.5555555555555554,2,2,0.625,0.0,0.0,0
7004,0,138,15,0.47101449275362317,3.3333333333333335,14,13,0.5172413793103449,0.0,0.034482758620689655,0
5557,1,72,9,0.4166666666666667,3.466666666666667,4,4,0.6428571428571429,0.0,0.0,0
6286,1,118,2,0.7711864406779662,6.0,12,10,0.13333333333333333,0.0,0.0,1
1671,1,73,2,0.6301369863013698,4.083333333333333,10,8,0.16666666666666666,0.08333333333333333,0.0,0
2101,0,118,13,0.4915254237288136,3.269230769230769,9,9,0.5416666666666666,0.0,0.0,0
4256,1,69,6,0.5362318840579711,5.0,5,5,0.5454545454545454,0.0,0.0,1
7335,1,76,2,0.75,5.545454545454546,9,9,0.18181818181818182,0.0,0.0,1
7225,0,113,7,0.6017699115044248,5.117647058823529,10,9,0.4117647058823529,0.058823529411764705,0.0,0
2232,1,112,3,0.7053571428571429,6.538461538461538,10,10,0.23076923076923078,0.23076923076923078,0.0,0
1507,0,62,3,0.6935483870967742,4.8,5,5,0.3333333333333333,0.0,0.1111111111111111,0
5910,1,46,1,0.6739130434782609,5.166666666666667,5,5,0.16666666666666666,0.0,0.0,0
1227,1,115,4,0.6956521739130435,5.625,11,11,0.25,0.0625,0.0625,1
5551,1,96,7,0.5520833333333334,4.466666666666667,8,8,0.4666666666666667,0.4,0.0,1
6467,0,134,15,0.4626865671641791,4.16,10,9,0.6,0.0,0.0,0
5599,1,64,3,0.65625,5.222222222222222,6,6,0.3333333333333333,0.0,0.0,1
3144,1,113,8,0.6194690265486725,5.294117647058823,8,7,0.47058823529411764,0.0,0.058823529411764705,0
3140,1,117,2,0.7692307692307693,7.333333333333333,10,10,0.16666666666666666,0.25,0.0,1
3695,1,113,6,0.7079646017699115,5.529411764705882,11,11,0.35294117647058826,0.0,0.0,1
6499,1,83,2,0.6867469879518072,5.166666666666667,10,10,0.16666666666666666,0.0,0.08333333333333333,0
1614,1,32,0,0.84375,6.75,4,4,0.0,0.0,0.0,1
1330,0,136,5,0.7573529411764706,4.666666666666667,14,12,0.25,0.0,0.0,1
354,1,119,7,0.6554621848739496,4.631578947368421,12,8,0.3684210526315789,0.0,0.0,1
1679,1,84,5,0.6071428571428571,4.785714285714286,9,9,0.35714285714285715,0.0,0.0,0
3059,1,118,8,0.635593220338983,5.052631578947368,11,11,0.42105263157894735,0.0,0.05263157894736842,1
845,1,52,6,0.46153846153846156,4.222222222222222,3,3,0.6666666666666666,0.0,0.0,0
1179,1,61,3,0.7049180327868853,4.6,7,7,0.3,0.0,0.0,1
6312,0,111,10,0.4594594594594595,4.35,7,7,0.5263157894736842,0.0,0.0,0
5117,1,65,3,0.6461538461538462,5.1,7,7,0.3,0.0,0.0,0
1526,0,140,10,0.5214285714285715,6.277777777777778,8,8,0.5555555555555556,0.0,0.05555555555555555,0
3119,0,114,10,0.5526315789473685,4.526315789473684,8,8,0.5555555555555556,0.0,0.0,1
6989,0,52,3,0.6730769230769231,4.555555555555555,4,4,0.375,0.0,0.25,0
271,1,116,4,0.6810344827586207,5.235294117647059,13,12,0.23529411764705882,0.0,0.058823529411764705,1
389,1,62,2,0.6935483870967742,4.181818181818182,9,9,0.18181818181818182,0.09090909090909091,0.0,0
622,1,116,3,0.8275862068965517,7.384615384615385,10,10,0.23076923076923078,0.0,0.07692307692307693,1
4234,0,86,1,0.7093023255813954,7.111111111111111,8,8,0.1111111111111111,0.0,0.2222222222222222,1
223,1,102,9,0.5098039215686274,4.222222222222222,9,9,0.5,0.0,0.0,0
7328,1,114,1,0.7719298245614035,5.625,15,9,0.0625,0.0625,0.0,1
4970,0,140,8,0.65,5.181818181818182,14,14,0.36363636363636365,0.045454545454545456,0.09090909090909091,0
3509,1,38,1,0.7894736842105263,8.25,3,3,0.25,0.0,0.0,0
2933,0,76,7,0.47368421052631576,3.8,7,7,0.5,0.0,0.07142857142857142,0
3469,1,81,2,0.7037037037037037,5.166666666666667,10,10,0.16666666666666666,0.0,0.0,1
1124,1,118,9,0.4406779661016949,3.789473684210526,10,10,0.47368421052631576,0.0,0.0,1
3486,1,99,8,0.6161616161616161,4.529411764705882,9,9,0.47058823529411764,0.0,0.0,1
6110,0,78,4,0.6410256410256411,5.083333333333333,8,8,0.3333333333333333,0.16666666666666666,0.16666666666666666,0
4874,1,65,3,0.6461538461538462,5.2,7,7,0.3,0.0,0.0,1
1732,1,110,5,0.6818181818181818,5.3125,11,9,0.3125,0.25,0.0,0
7068,1,57,4,0.6666666666666666,4.181818181818182,6,6,0.4,0.0,0.0,0
3124,1,114,4,0.7017543859649122,5.5625,12,9,0.25,0.125,0.0,1
32,1,45,4,0.4444444444444444,3.6666666666666665,5,5,0.4444444444444444,0.2222222222222222,0.0,0
120,1,117,10,0.4358974358974359,4.888888888888889,8,8,0.5555555555555556,0.1111111111111111,0.0,0
5320,0,34,0,0.8529411764705882,7.25,4,4,0.0,0.0,0.0,0
5860,0,78,10,0.34615384615384615,3.7333333333333334,4,4,0.6666666666666666,0.0,0.0,0
3348,1,53,3,0.660377358490566,4.777777777777778,6,6,0.3333333333333333,0.0,0.0,1
594,1,85,2,0.7764705882352941,6.2727272727272725,9,9,0.18181818181818182,0.0,0.0,0
1382,0,68,8,0.38235294117647056,3.769230769230769,5,4,0.6153846153846154,0.0,0.0,1
4662,0,140,10,0.5928571428571429,4.32,14,14,0.4166666666666667,0.0,0.041666666666666664,0
1110,1,47,3,0.6170212765957447,5.142857142857143,4,4,0.42857142857142855,0.0,0.14285714285714285,1
401,0,23,1,0.6956521739130435,3.6,4,4,0.2,0.0,0.2,0
5297,1,114,7,0.5964912280701754,4.823529411764706,10,9,0.4117647058823529,0.0,0.0,1
6776,1,79,3,0.7088607594936709,5.25,9,9,0.25,0.16666666666666666,0.0,1
5927,0,110,9,0.5545454545454546,3.8636363636363638,11,11,0.45,0.0,0.0,0
2495,0,117,15,0.37606837606837606,4.090909090909091,7,7,0.6818181818181818,0.0,0.045454545454545456,0
3560,1,61,2,0.6065573770491803,4.444444444444445,7,7,0.2222222222222222,0.1111111111111111,0.0,0
2370,0,140,13,0.5428571428571428,3.9615384615384617,12,12,0.5,0.0,0.038461538461538464,0
5550,1,68,1,0.7205882352941176,5.666666666666667,8,8,0.1111111111111111,0.2222222222222222,0.0,0
1748,1,109,8,0.6146788990825688,4.9411764705882355,8,8,0.47058823529411764,0.0,0.0,1
995,1,26,0,0.6923076923076923,4.0,3,3,0.0,0.0,0.0,0
4413,0,138,16,0.5,3.962962962962963,11,11,0.5925925925925926,0.0,0.0,0
6367,0,84,9,0.4880952380952381,4.0625,6,6,0.5625,0.0,0.0625,1
561,1,66,5,0.5909090909090909,4.818181818181818,6,6,0.45454545454545453,0.0,0.0,0
6518,0,142,19,0.2887323943661972,3.7142857142857144,7,7,0.7037037037037037,0.0,0.0,0
3386,0,142,7,0.5985915492957746,4.9523809523809526,13,13,0.3333333333333333,0.14285714285714285,0.0,1
5827,1,74,4,0.5540540540540541,4.0,8,8,0.3333333333333333,0.25,0.0,0
1279,1,49,1,0.7346938775510204,4.111111111111111,8,7,0.1111111111111111,0.0,0.0,1
4594,1,111,7,0.6126126126126126,4.666666666666667,11,10,0.3888888888888889,0.0,0.0,1
5220,0,135,8,0.6222222222222222,5.4,11,11,0.42105263157894735,0.15789473684210525,0.0,0
5393,0,25,2,0.6,3.3333333333333335,4,4,0.3333333333333333,0.0,0.0,0
2855,1,96,9,0.4895833333333333,4.6875,7,7,0.5625,0.0,0.0,1
4645,1,106,11,0.46226415094339623,3.590909090909091,10,10,0.5238095238095238,0.0,0.0,0
5333,1,64,3,0.640625,5.0,7,7,0.3,0.0,0.0,0
678,1,52,1,0.7884615384615384,5.857142857142857,6,6,0.14285714285714285,0.14285714285714285,0.0,0
4884,0,129,9,0.6201550387596899,4.217391304347826,14,14,0.391304347826087,0.0,0.043478260869565216,0
2737,0,54,2,0.6851851851851852,5.125,6,6,0.25,0.125,0.0,1
1448,0,62,6,0.3870967741935484,3.727272727272727,5,5,0.5454545454545454,0.0,0.18181818181818182,0
7496,1,108,3,0.5092592592592593,5.25,9,9,0.25,0.08333333333333333,0.0,0
536,1,114,1,0.7894736842105263,6.066666666666666,14,14,0.06666666666666667,0.13333333333333333,0.0,0
5916,1,56,4,0.6071428571428571,4.777777777777778,3,3,0.5,0.0,0.0,0
2100,1,65,3,0.676923076923077,4.454545454545454,8,8,0.2727272727272727,0.0,0.18181818181818182,0
493,1,102,7,0.6274509803921569,4.5625,9,9,0.4375,0.0625,0.0,1
3684,0,40,0,0.7,4.0,7,7,0.0,0.0,0.0,0
5842,0,138,16,0.427536231884058,3.689655172413793,8,8,0.5925925925925926,0.0,0.0,0
7069,0,79,5,0.4936708860759494,4.909090909090909,6,6,0.45454545454545453,0.0,0.09090909090909091,0
5760,1,56,2,0.7321428571428571,4.1,8,8,0.2,0.0,0.1,0
5344,0,59,4,0.6101694915254238,5.0,5,5,0.4444444444444444,0.1111111111111111,0.0,0
2848,1,87,1,0.7586206896551724,6.0,10,9,0.09090909090909091,0.2727272727272727,0.0,1
6550,0,44,4,0.4090909090909091,3.857142857142857,3,3,0.5714285714285714,0.0,0.0,0
3958,1,114,3,0.7192982456140351,4.9375,13,10,0.1875,0.1875,0.0,1
2985,0,135,14,0.4888888888888889,3.48,11,11,0.56,0.0,0.0,0
6397,1,63,1,0.7301587301587301,5.222222222222222,8,7,0.1111111111111111,0.3333333333333333,0.0,1
5776,0,137,6,0.7299270072992701,4.826086956521739,17,16,0.2608695652173913,0.0,0.0,0
6706,0,58,5,0.5689655172413793,4.5,5,5,0.5,0.0,0.0,0
1633,1,115,7,0.6086956521739131,4.55,13,12,0.35,0.0,0.0,0
4382,1,86,4,0.6046511627906976,5.230769230769231,7,7,0.3333333333333333,0.0,0.16666666666666666,0
1502,1,90,5,0.6555555555555556,5.538461538461538,8,8,0.38461538461538464,0.0,0.0,1
7168,0,48,3,0.6666666666666666,3.090909090909091,8,8,0.2727272727272727,0.0,0.0,0
3365,1,117,7,0.6324786324786325,4.842105263157895,11,11,0.3888888888888889,0.0,0.0,1
4807,0,130,6,0.6692307692307692,4.818181818181818,16,15,0.2727272727272727,0.0,0.0,1
5280,1,114,7,0.6052631578947368,5.125,9,7,0.4375,0.0,0.0,1
1136,0,138,6,0.7101449275362319,5.0476190476190474,14,14,0.2857142857142857,0.0,0.14285714285714285,1
6812,1,116,2,0.7155172413793104,5.666666666666667,13,13,0.13333333333333333,0.0,0.0,1
234,0,134,16,0.4253731343283582,4.434782608695652,7,7,0.6956521739130435,0.0,0.043478260869565216,1
1040,1,122,2,0.7049180327868853,6.285714285714286,12,12,0.14285714285714285,0.5,0.0,0
3762,0,49,0,0.8571428571428571,5.857142857142857,6,6,0.0,0.0,0.16666666666666666,0
3999,1,95,4,0.6842105263157895,5.3076923076923075,9,9,0.3076923076923077,0.0,0.07692307692307693,1
4835,1,113,9,0.5575221238938053,4.095238095238095,12,11,0.42857142857142855,0.0,0.0,0
6664,1,84,2,0.6785714285714286,6.1,8,6,0.2,0.2,0.0,0
563,1,83,5,0.4939759036144578,4.636363636363637,6,6,0.45454545454545453,0.0,0.0,1
2177,1,109,4,0.7064220183486238,6.071428571428571,10,10,0.2857142857142857,0.07142857142857142,0.0,1
5482,1,56,2,0.6964285714285714,5.625,6,6,0.25,0.0,0.125,0
7338,1,58,3,0.6379310344827587,4.875,4,4,0.375,0.0,0.0,1
3779,1,41,1,0.7560975609756098,4.428571428571429,6,5,0.14285714285714285,0.14285714285714285,0.0,1
7096,0,134,7,0.6865671641791045,3.923076923076923,17,17,0.28,0.0,0.0,1
5920,0,119,13,0.5042016806722689,4.043478260869565,10,9,0.5652173913043478,0.0,0.0,0
719,0,68,12,0.27941176470588236,3.3125,3,3,0.8,0.0,0.0,1
7006,1,52,0,0.6923076923076923,5.142857142857143,7,7,0.0,0.0,0.0,0
7094,0,55,3,0.6545454545454545,5.75,5,5,0.375,0.0,0.0,1
5928,0,81,7,0.5555555555555556,4.357142857142857,7,7,0.5,0.0,0.0,0
3823,1,56,5,0.5178571428571429,4.2,5,5,0.5,0.0,0.0,0
3751,1,14,2,0.2857142857142857,2.25,1,1,0.6666666666666666,0.0,0.0,0
299,1,91,5,0.6703296703296703,5.384615384615385,8,8,0.38461538461538464,0.15384615384615385,0.23076923076923078,1
5302,1,114,7,0.6052631578947368,5.125,9,7,0.4375,0.0,0.0,1
1186,1,116,5,0.5862068965517241,5.266666666666667,10,9,0.3333333333333333,0.0,0.0,0
3353,1,61,3,0.6557377049180327,5.555555555555555,6,6,0.3333333333333333,0.0,0.0,1
2843,1,91,7,0.5934065934065934,4.785714285714286,7,7,0.5,0.0,0.0,1
7243,1,108,11,0.3425925925925926,5.117647058823529,6,6,0.6470588235294118,0.0,0.11764705882352941,0
6010,0,59,6,0.3728813559322034,4.666666666666667,3,3,0.6666666666666666,0.0,0.1111111111111111,0
2733,0,109,4,0.7431192660550459,6.214285714285714,9,9,0.2857142857142857,0.07142857142857142,0.07142857142857142,0
5330,1,64,3,0.640625,5.0,7,7,0.3,0.0,0.0,0
5396,0,88,6,0.5227272727272727,4.133333333333334,7,7,0.42857142857142855,0.0,0.07142857142857142,1
6093,0,137,12,0.5109489051094891,4.818181818181818,9,9,0.5714285714285714,0.0,0.047619047619047616,0
484,0,127,12,0.5039370078740157,3.8181818181818183,10,9,0.5454545454545454,0.0,0.18181818181818182,0
4966,0,130,10,0.6076923076923076,3.8,12,11,0.4166666666666667,0.0,0.0,0
6175,0,35,2,0.6857142857142857,4.333333333333333,4,4,0.3333333333333333,0.0,0.0,0
4964,0,24,1,0.5833333333333334,4.25,3,3,0.25,0.0,0.0,0
2562,1,75,6,0.5466666666666666,3.466666666666667,8,7,0.4,0.13333333333333333,0.0,0
2105,0,67,4,0.6268656716417911,4.25,7,7,0.36363636363636365,0.0,0.09090909090909091,1
105,0,73,4,0.6712328767123288,5.363636363636363,7,7,0.36363636363636365,0.0,0.0,0
6426,1,83,1,0.5783132530120482,5.444444444444445,8,8,0.1111111111111111,0.0,0.0,1
531,1,73,0,0.7808219178082192,5.7,10,10,0.0,0.0,0.0,0
68,1,75,3,0.64,5.666666666666667,5,5,0.3333333333333333,0.1111111111111111,0.0,1
5492,1,47,2,0.6808510638297872,6.5,4,4,0.3333333333333333,0.0,0.0,0
5799,0,76,5,0.6973684210526315,4.615384615384615,8,8,0.38461538461538464,0.0,0.07692307692307693,1
7049,0,98,3,0.7040816326530612,5.0,11,11,0.21428571428571427,0.0,0.0,1
4463,1,115,6,0.6521739130434783,4.684210526315789,13,13,0.3157894736842105,0.15789473684210525,0.0,0
3995,0,135,12,0.45185185185185184,4.391304347826087,10,10,0.5454545454545454,0.045454545454545456,0.0,0
1979,1,115,3,0.6347826086956522,5.0625,13,12,0.1875,0.0,0.0,1
2723,1,117,8,0.5470085470085471,4.105263157894737,11,11,0.42105263157894735,0.0,0.0,1
1431,1,94,7,0.44680851063829785,3.8,8,8,0.4666666666666667,0.2,0.0,0
2936,0,38,2,0.7631578947368421,3.75,4,4,0.2857142857142857,0.0,0.0,0
763,0,35,4,0.5142857142857142,3.7142857142857144,3,3,0.5714285714285714,0.0,0.0,0
5661,0,104,12,0.4326923076923077,3.9047619047619047,9,8,0.5714285714285714,0.0,0.0,0
4163,0,112,14,0.4017857142857143,3.909090909090909,7,7,0.6363636363636364,0.0,0.0,0
4559,0,127,6,0.5511811023622047,5.8125,10,9,0.375,0.0625,0.0625,1
2146,1,114,11,0.5175438596491229,4.142857142857143,10,10,0.5238095238095238,0.0,0.0,0
6929,1,53,4,0.6037735849056604,4.555555555555555,5,5,0.4444444444444444,0.0,0.2222222222222222,0
5240,0,139,6,0.6618705035971223,5.333333333333333,15,13,0.2857142857142857,0.0,0.047619047619047616,0
7161,0,61,3,0.639344262295082,5.111111111111111,6,6,0.3333333333333333,0.1111111111111111,0.0,0
2043,1,115,3,0.7217391304347827,6.357142857142857,11,11,0.21428571428571427,0.14285714285714285,0.21428571428571427,0
3648,1,112,11,0.5267857142857143,4.142857142857143,9,7,0.55,0.0,0.0,0
714,0,62,7,0.4838709677419355,3.923076923076923,4,4,0.5833333333333334,0.0,0.0,0
10,0,43,4,0.4883720930232558,3.7777777777777777,4,4,0.4444444444444444,0.0,0.0,1
4742,0,75,0,0.8133333333333334,6.777777777777778,9,9,0.0,0.1111111111111111,0.3333333333333333,1
2240,0,132,11,0.5378787878787878,3.9166666666666665,11,11,0.4782608695652174,0.0,0.0,0
2137,1,117,6,0.6923076923076923,5.8125,10,10,0.375,0.0625,0.0625,0
2312,0,53,4,0.5660377358490566,4.0,6,6,0.4,0.0,0.0,0
786,1,65,6,0.5538461538461539,3.9166666666666665,6,6,0.5,0.0,0.0,0
771,0,31,2,0.4838709677419355,5.4,3,3,0.4,0.0,0.0,0
6911,1,66,5,0.5454545454545454,4.454545454545454,5,5,0.5,0.0,0.0,0
6167,0,77,0,0.4675324675324675,5.0,7,7,0.0,0.2857142857142857,0.0,1
4330,1,65,3,0.6923076923076923,4.6,7,7,0.3,0.0,0.0,1
6240,1,94,1,0.8085106382978723,5.846153846153846,12,12,0.07692307692307693,0.23076923076923078,0.0,0
498,0,130,10,0.5384615384615384,4.545454545454546,12,9,0.45454545454545453,0.0,0.0,0
1210,0,129,13,0.4573643410852713,4.363636363636363,9,9,0.5909090909090909,0.045454545454545456,0.045454545454545456,0
4100,1,109,5,0.6146788990825688,4.9375,10,10,0.3125,0.0,0.0,0
1101,0,135,11,0.5555555555555556,4.565217391304348,11,11,0.5,0.0,0.0,1
4368,1,73,3,0.6301369863013698,5.3,7,7,0.3,0.0,0.0,0
1514,1,69,5,0.6231884057971014,4.818181818181818,6,6,0.45454545454545453,0.0,0.0,1
3277,1,46,1,0.6739130434782609,5.0,6,6,0.14285714285714285,0.0,0.0,0
6681,0,62,0,0.7580645161290323,7.666666666666667,6,4,0.0,0.0,0.3333333333333333,1
2112,0,139,14,0.5539568345323741,4.0,12,12,0.5384615384615384,0.0,0.038461538461538464,0
73,0,35,0,0.9142857142857143,8.0,4,4,0.0,0.0,0.0,1
5772,1,116,4,0.6896551724137931,5.625,12,11,0.25,0.0,0.0,1
1892,0,136,14,0.49264705882352944,4.375,10,10,0.5833333333333334,0.0,0.0,1
2785,1,113,10,0.4778761061946903,4.368421052631579,9,8,0.5263157894736842,0.05263157894736842,0.05263157894736842,1
4779,0,136,11,0.6029411764705882,3.923076923076923,14,14,0.44,0.0,0.0,0
7271,1,69,0,0.7246376811594203,6.0,8,8,0.0,0.0,0.0,1
3943,1,70,2,0.7714285714285715,5.090909090909091,9,9,0.18181818181818182,0.0,0.0,1
836,0,89,3,0.5842696629213483,4.066666666666666,9,8,0.23076923076923078,0.0,0.07692307692307693,1
394,1,59,1,0.7457627118644068,6.0,7,7,0.125,0.0,0.0,1
355,1,85,5,0.6352941176470588,5.0,8,8,0.38461538461538464,0.23076923076923078,0.07692307692307693,0
3765,0,115,11,0.4608695652173913,4.130434782608695,9,8,0.55,0.0,0.05,0
2875,1,101,6,0.6237623762376238,4.222222222222222,10,10,0.375,0.0,0.0,1
5726,1,85,4,0.6235294117647059,4.076923076923077,6,6,0.3333333333333333,0.0,0.0,1
476,0,133,13,0.5037593984962406,4.608695652173913,10,10,0.5652173913043478,0.0,0.043478260869565216,0
1453,1,89,2,0.797752808988764,6.454545454545454,9,9,0.18181818181818182,0.09090909090909091,0.0,0
5323,0,125,7,0.656,4.9,13,13,0.35,0.0,0.05,0
349,1,45,3,0.5555555555555556,4.0,5,5,0.375,0.125,0.0,0
1325,1,90,8,0.5444444444444444,4.428571428571429,6,6,0.5714285714285714,0.0,0.0,0
2267,0,136,16,0.39705882352941174,4.375,8,8,0.6666666666666666,0.0,0.0,0
1655,1,121,11,0.4380165289256198,4.25,8,8,0.5789473684210527,0.0,0.0,0
6348,0,134,6,0.7164179104477612,5.35,14,14,0.3,0.0,0.0,0
2540,1,110,3,0.6909090909090909,6.0,11,11,0.21428571428571427,0.2857142857142857,0.0,0
5219,0,86,9,0.5,4.533333333333333,6,6,0.6,0.0,0.06666666666666667,1
3247,1,73,3,0.7123287671232876,4.416666666666667,9,9,0.25,0.0,0.0,1
4620,1,65,2,0.7538461538461538,6.75,6,6,0.25,0.0,0.125,0
